Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,n_input_genes,organism,go_library,p_adj_global
GO_Biological_Process_2021,negative regulation of transport (GO:0051051),1/51,0.2258270216564654,0.2960269643885324,0,0,4.01010101010101,5.966974015935645,PLSCR1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),1/51,0.2258270216564654,0.2960269643885324,0,0,4.01010101010101,5.966974015935645,MCL1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Molecular_Function_2021,iron ion binding (GO:0005506),1/54,0.2374116024468537,0.2972175786357559,0,0,3.7825424051839143,5.43914439332398,FTH1,6,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),2/180,0.2272471444291937,0.2975484870551201,0,0,2.2611786287548727,3.350427066998389,SRGN;THBS1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,negative regulation of BMP signaling pathway (GO:0030514),1/52,0.2297077768169888,0.2990633598287017,0,0,3.9312735195088138,5.782696221966044,UBE2D3,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,regulation of telomere maintenance via telomerase (GO:0032210),1/52,0.2297077768169888,0.2990633598287017,0,0,3.9312735195088138,5.782696221966044,CTNNB1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,response to peptide hormone (GO:0043434),1/52,0.2297077768169888,0.2990633598287017,0,0,3.9312735195088138,5.782696221966044,STAT1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),1/52,0.2297077768169888,0.2990633598287017,0,0,3.9312735195088138,5.782696221966044,THBS1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,protein homotetramerization (GO:0051289),1/52,0.2297077768169888,0.2990633598287017,0,0,3.9312735195088138,5.782696221966044,B2M,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Molecular_Function_2021,metalloexopeptidase activity (GO:0008235),1/55,0.2412348616553018,0.2997160402384052,0,0,3.7123082678638233,5.278844037828421,LAP3,6,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Molecular_Function_2021,microtubule motor activity (GO:0003777),1/56,0.2450391435680432,0.30215353041473,0,0,3.644628099173554,5.125576482532065,KIF1B,6,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Biological_Process_2021,epidermal cell differentiation (GO:0009913),1/53,0.233569272224541,0.3034019878160233,0,0,3.8554778554778553,5.606931137649977,CTNNB1,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.233569272224541,0.3034019878160233,0,0,3.8554778554778553,5.606931137649977,EIF2AK2,6,100,human,GO_Biological_Process_2021,0.45684799000464693
GO_Molecular_Function_2021,protein phosphatase regulator activity (GO:0019888),1/57,0.2488245414130006,0.3045315282965082,0,0,3.5793650793650795,4.978922896997587,EIF2AK2,6,100,human,GO_Molecular_Function_2021,0.45684799000464693
GO_Biological_Process_2021,antigen receptor-mediated signaling pathway (GO:0050851),2/185,0.2364667133458621,0.3063117075439159,0,0,2.1988401918144307,3.1706128385033825,HLA-DRB5;HLA-DQB1,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),1/54,0.2374116024468537,0.3063117075439159,0,0,3.7825424051839143,5.43914439332398,THBS1,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),1/54,0.2374116024468537,0.3063117075439159,0,0,3.7825424051839143,5.43914439332398,THBS1,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,regulation of proteolysis (GO:0030162),1/54,0.2374116024468537,0.3063117075439159,0,0,3.7825424051839143,5.43914439332398,PLAUR,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.2374116024468537,0.3063117075439159,0,0,3.7825424051839143,5.43914439332398,THBS1,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),1/54,0.2374116024468537,0.3063117075439159,0,0,3.7825424051839143,5.43914439332398,ACSL1,6,100,human,GO_Biological_Process_2021,0.45700497071925844
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),1/55,0.2412348616553018,0.3101977425096762,0,0,3.7123082678638233,5.278844037828421,OAS3,6,100,human,GO_Biological_Process_2021,0.45880119102255096
GO_Biological_Process_2021,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),1/55,0.2412348616553018,0.3101977425096762,0,0,3.7123082678638233,5.278844037828421,CTNNB1,6,100,human,GO_Biological_Process_2021,0.45880119102255096
GO_Biological_Process_2021,glycoprotein metabolic process (GO:0009100),1/55,0.2412348616553018,0.3101977425096762,0,0,3.7123082678638233,5.278844037828421,HIF1A,6,100,human,GO_Biological_Process_2021,0.45880119102255096
GO_Biological_Process_2021,regulation of ATP metabolic process (GO:1903578),1/56,0.2450391435680432,0.3133332192559037,0,0,3.644628099173554,5.125576482532065,HIF1A,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,negative regulation of metabolic process (GO:0009892),1/56,0.2450391435680432,0.3133332192559037,0,0,3.644628099173554,5.125576482532065,TLE3,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",1/56,0.2450391435680432,0.3133332192559037,0,0,3.644628099173554,5.125576482532065,ZFP36,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),1/56,0.2450391435680432,0.3133332192559037,0,0,3.644628099173554,5.125576482532065,EGR1,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,Rho protein signal transduction (GO:0007266),1/56,0.2450391435680432,0.3133332192559037,0,0,3.644628099173554,5.125576482532065,MYO9B,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Cellular_Component_2021,lysosomal membrane (GO:0005765),3/330,0.2286249316783157,0.3146954941925052,0,0,1.8512248179324693,2.731801501655754,HLA-DRB5;B4GALT1;HLA-DQB1,6,100,human,GO_Cellular_Component_2021,0.4598262182589399
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),2/191,0.2475577922076872,0.3153610486195709,0,0,2.1283878630817408,2.971466176930153,NFKBIA;ID2,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),3/345,0.2485484070991089,0.3153610486195709,0,0,1.7686742629770302,2.4622026678526354,ACSL1;EIF2AK2;CTNNB1,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of bone mineralization (GO:0030500),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,SRGN,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,DUSP1,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,renal system development (GO:0072001),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,STAT1,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,icosanoid metabolic process (GO:0006690),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,MAPKAPK2,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,positive regulation of proteolysis (GO:0045862),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,SNX9,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Biological_Process_2021,protein K48-linked ubiquitination (GO:0070936),1/57,0.2488245414130006,0.3153610486195709,0,0,3.5793650793650795,4.978922896997587,UBE2D3,6,100,human,GO_Biological_Process_2021,0.4598262182589399
GO_Cellular_Component_2021,Golgi cisterna (GO:0031985),1/53,0.233569272224541,0.3155246231461793,0,0,3.8554778554778553,5.606931137649977,B4GALT1,6,100,human,GO_Cellular_Component_2021,0.4598538803582646
GO_Cellular_Component_2021,ficolin-1-rich granule (GO:0101002),2/184,0.2346208736215179,0.3155246231461793,0,0,2.2110338640950884,3.2055223406951834,FTH1;FCAR,6,100,human,GO_Cellular_Component_2021,0.4598538803582646
GO_Molecular_Function_2021,nuclease activity (GO:0004518),1/60,0.2600683562676618,0.3159348920584929,0,0,3.396849854476973,4.574913980988086,PLSCR1,6,100,human,GO_Molecular_Function_2021,0.4603249708257215
GO_Biological_Process_2021,regulation of calcium ion transport (GO:0051924),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,CTNNB1,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,cellular iron ion homeostasis (GO:0006879),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,FTH1,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,regulation of neurotransmitter receptor activity (GO:0099601),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,MINK1,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,regulation of phagocytosis (GO:0050764),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,PLSCR1,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,B2M,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,muscle organ development (GO:0007517),1/58,0.2525911479606718,0.3179831729814898,0,0,3.5163919900762006,4.8384959983786695,MEF2D,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),2/194,0.2531112789294684,0.3179831729814898,0,0,2.094812925170068,2.878118046278374,ID2;HIF1A,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),2/194,0.2531112789294684,0.3179831729814898,0,0,2.094812925170068,2.878118046278374,STAT1;BID,6,100,human,GO_Biological_Process_2021,0.4618370381787569
GO_Biological_Process_2021,negative regulation of autophagy (GO:0010507),1/59,0.256339055642632,0.3213040588356033,0,0,3.4555903866248694,4.703937185372145,MCL1,6,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,phospholipid transport (GO:0015914),1/59,0.256339055642632,0.3213040588356033,0,0,3.4555903866248694,4.703937185372145,PITPNA,6,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),3/351,0.2565950461145708,0.3213040588356033,0,0,1.737646640597227,2.363644499605171,TPM4;LYZ;B2M,6,100,human,GO_Biological_Process_2021,0.4626031313728246
GO_Molecular_Function_2021,protein serine/threonine phosphatase activity (GO:0004722),1/62,0.2674715018007107,0.3225391639361511,0,0,3.285146547441629,4.332261561529935,DUSP1,6,100,human,GO_Molecular_Function_2021,0.4626031313728246
GO_Biological_Process_2021,cellular response to chemokine (GO:1990869),1/60,0.2600683562676618,0.324237396346748,0,0,3.396849854476973,4.574913980988086,DUSP1,6,100,human,GO_Biological_Process_2021,0.4638192849445204
GO_Biological_Process_2021,Notch signaling pathway (GO:0007219),1/60,0.2600683562676618,0.324237396346748,0,0,3.396849854476973,4.574913980988086,STAT1,6,100,human,GO_Biological_Process_2021,0.4638192849445204
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),1/60,0.2600683562676618,0.324237396346748,0,0,3.396849854476973,4.574913980988086,CTNNB1,6,100,human,GO_Biological_Process_2021,0.4638192849445204
GO_Biological_Process_2021,ribonucleoprotein complex biogenesis (GO:0022613),1/60,0.2600683562676618,0.324237396346748,0,0,3.396849854476973,4.574913980988086,RPS17,6,100,human,GO_Biological_Process_2021,0.4638192849445204
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process (GO:0006511),3/354,0.260632549507307,0.3245879851084486,0,0,1.722530619437836,2.3161899797868197,UBE2D3;UBAP1;CTNNB1,6,100,human,GO_Biological_Process_2021,0.46411080109180447
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),2/199,0.2623741321223194,0.3264025266207163,0,0,2.0411271107427744,2.7309950255145217,SRGN;RAB1A,6,100,human,GO_Biological_Process_2021,0.4648203993799053
GO_Biological_Process_2021,"regulation of DNA-templated transcription, initiation (GO:2000142)",1/61,0.2637791413086752,0.3270861352227573,0,0,3.34006734006734,4.451117734093463,CTNNB1,6,100,human,GO_Biological_Process_2021,0.4654948913868737
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),1/61,0.2637791413086752,0.3270861352227573,0,0,3.34006734006734,4.451117734093463,CTNNB1,6,100,human,GO_Biological_Process_2021,0.4654948913868737
GO_Biological_Process_2021,positive regulation of interleukin-8 production (GO:0032757),1/61,0.2637791413086752,0.3270861352227573,0,0,3.34006734006734,4.451117734093463,RAB1A,6,100,human,GO_Biological_Process_2021,0.4654948913868737
GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),2/200,0.2642273190435063,0.3272880506942783,0,0,2.0307153164296023,2.702771390555414,UTY;HIF1A,6,100,human,GO_Biological_Process_2021,0.4656874508788462
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),1/62,0.2674715018007107,0.3309490966185708,0,0,3.285146547441629,4.332261561529935,EGR1,6,100,human,GO_Biological_Process_2021,0.46775013653580727
GO_Biological_Process_2021,generation of neurons (GO:0048699),2/202,0.2679339282131197,0.3311640254961727,0,0,2.010204081632653,2.647468657967029,CTNNB1;IER2,6,100,human,GO_Biological_Process_2021,0.467759789250703
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),1/63,0.2711455282609312,0.3333375358148854,0,0,3.231997393287716,4.218078497375417,FOS,6,100,human,GO_Biological_Process_2021,0.46878605261593914
GO_Biological_Process_2021,COPII vesicle coating (GO:0048208),1/63,0.2711455282609312,0.3333375358148854,0,0,3.231997393287716,4.218078497375417,RAB1A,6,100,human,GO_Biological_Process_2021,0.46878605261593914
GO_Biological_Process_2021,positive regulation of Ras protein signal transduction (GO:0046579),1/63,0.2711455282609312,0.3333375358148854,0,0,3.231997393287716,4.218078497375417,GRB2,6,100,human,GO_Biological_Process_2021,0.46878605261593914
GO_Biological_Process_2021,vesicle coating (GO:0006901),1/63,0.2711455282609312,0.3333375358148854,0,0,3.231997393287716,4.218078497375417,RAB1A,6,100,human,GO_Biological_Process_2021,0.46878605261593914
GO_Biological_Process_2021,"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",1/63,0.2711455282609312,0.3333375358148854,0,0,3.231997393287716,4.218078497375417,RAB1A,6,100,human,GO_Biological_Process_2021,0.46878605261593914
GO_Cellular_Component_2021,azurophil granule membrane (GO:0035577),1/58,0.2525911479606718,0.3358314126295295,0,0,3.5163919900762006,4.8384959983786695,B4GALT1,6,100,human,GO_Cellular_Component_2021,0.469819257684156
GO_Biological_Process_2021,proteasomal protein catabolic process (GO:0010498),2/205,0.2734937354684326,0.3358643625078075,0,0,1.980195033678496,2.567276450212099,UBE2D3;CTNNB1,6,100,human,GO_Biological_Process_2021,0.469819257684156
GO_Biological_Process_2021,regulation of innate immune response (GO:0045088),1/64,0.2748013108427819,0.3363896515866285,0,0,3.180535513868848,4.108319823136149,PLSCR1,6,100,human,GO_Biological_Process_2021,0.47024312600546536
